undefined;Município;Grande Grupamento Atividade Econômica;Atividade Econômica;CNAE 2.0 Seção;CNAE 2.0 Divisão;CNAE 2.0 Grupo;CNAE 2.0 Classe;CNAE 2.0 Subclasse;Admitidos;Desligados;Saldo;Estoque;Variação Relativa;Tempo de Emprego;Ano_Ref;Mes_Ref
36.166666666666664;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Farmoquímicos e Farmacêuticos;;;;;;;;;;2025;Outubro
14.5;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Farmoquímicos e Farmacêuticos;Fabricação de Produtos Farmacêuticos;;;;;;;;;2025;Outubro
14.5;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Farmoquímicos e Farmacêuticos;Fabricação de Produtos Farmacêuticos;Fabricação de Medicamentos para Uso Veterinário;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Farmoquímicos e Farmacêuticos;Fabricação de Produtos Farmacêuticos;Fabricação de Medicamentos para Uso Veterinário;;1;4.0;-3;75;-0.038461538461538464;14.5;2025;Outubro
79.5;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Farmoquímicos e Farmacêuticos;Fabricação de Produtos Farmoquímicos;;;;;;;;;2025;Outubro
79.5;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Farmoquímicos e Farmacêuticos;Fabricação de Produtos Farmoquímicos;Fabricação de Produtos Farmoquímicos;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Farmoquímicos e Farmacêuticos;Fabricação de Produtos Farmoquímicos;Fabricação de Produtos Farmoquímicos;;5;2.0;3;76;0.0410958904109589;79.5;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Químicos;;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Químicos;Fabricação de Produtos e Preparados Químicos Diversos;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Químicos;Fabricação de Produtos e Preparados Químicos Diversos;Fabricação de Produtos Químicos não Especificados Anteriormente;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Químicos;Fabricação de Produtos e Preparados Químicos Diversos;Fabricação de Produtos Químicos não Especificados Anteriormente;;1;;;;;;2025;Outubro
15.666666666666666;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Químicos;Fabricação de Sabões, Detergentes, Produtos de Limpeza, Cosméticos, Produtos de Perfumaria e de Higiene Pessoal;;;;;;;;;2025;Outubro
15.666666666666666;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Químicos;Fabricação de Sabões, Detergentes, Produtos de Limpeza, Cosméticos, Produtos de Perfumaria e de Higiene Pessoal;Fabricação de Cosméticos, Produtos de Perfumaria e de Higiene Pessoal;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Químicos;Fabricação de Sabões, Detergentes, Produtos de Limpeza, Cosméticos, Produtos de Perfumaria e de Higiene Pessoal;Fabricação de Cosméticos, Produtos de Perfumaria e de Higiene Pessoal;;6;6.0;0;201;0;15.666666666666666;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Têxteis;;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Têxteis;Acabamentos em Fios, Tecidos e Artefatos Têxteis;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Têxteis;Acabamentos em Fios, Tecidos e Artefatos Têxteis;Acabamentos em Fios, Tecidos e Artefatos Têxteis;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Têxteis;Acabamentos em Fios, Tecidos e Artefatos Têxteis;Acabamentos em Fios, Tecidos e Artefatos Têxteis;;1;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Têxteis;Acabamentos em Fios, Tecidos e Artefatos Têxteis;Acabamentos em Fios, Tecidos e Artefatos Têxteis;;1;0.0;1;3;0.5;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Têxteis;Fabricação de Artefatos Têxteis, Exceto Vestuário;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Têxteis;Fabricação de Artefatos Têxteis, Exceto Vestuário;Fabricação de Artefatos de Tapeçaria;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Têxteis;Fabricação de Artefatos Têxteis, Exceto Vestuário;Fabricação de Artefatos de Tapeçaria;;32;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Têxteis;Fabricação de Artefatos Têxteis, Exceto Vestuário;Fabricação de Artefatos Têxteis para Uso Doméstico;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Produtos Têxteis;Fabricação de Artefatos Têxteis, Exceto Vestuário;Fabricação de Artefatos Têxteis para Uso Doméstico;;1;0.0;1;9;0.125;;2025;Outubro
32.096491228070178;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;;;;;;;;;;2025;Outubro
40.434782608695649;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Cabines, Carrocerias e Reboques para Veículos Automotores;;;;;;;;;2025;Outubro
40.434782608695649;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Cabines, Carrocerias e Reboques para Veículos Automotores;Fabricação de Cabines, Carrocerias e Reboques para Veículos Automotores;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Cabines, Carrocerias e Reboques para Veículos Automotores;Fabricação de Cabines, Carrocerias e Reboques para Veículos Automotores;;4;2.0;2;30;0.071428571428571425;21;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Cabines, Carrocerias e Reboques para Veículos Automotores;Fabricação de Cabines, Carrocerias e Reboques para Veículos Automotores;;95;67.0;28;4228;0.0066666666666666671;41.014925373134325;2025;Outubro
19.31111111111111;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;;;;;;;;;2025;Outubro
15.25;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;Fabricação de Material Elétrico e Eletrônico para Veículos Automotores, Exceto Baterias;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;Fabricação de Material Elétrico e Eletrônico para Veículos Automotores, Exceto Baterias;;17;16.0;1;234;0.0042918454935622317;15.25;2025;Outubro
2;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;Fabricação de Peças e Acessórios para O Sistema de Direção e Suspensão de Veículos Automotores;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;Fabricação de Peças e Acessórios para O Sistema de Direção e Suspensão de Veículos Automotores;;0;1.0;-1;3;-0.25;2;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;Fabricação de Peças e Acessórios para O Sistema de Freios de Veículos Automotores;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;Fabricação de Peças e Acessórios para O Sistema de Freios de Veículos Automotores;;3;4.0;26;-0.037037037037037035;7.75;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;Fabricação de Peças e Acessórios para Os Sistemas de Marcha e Transmissão de Veículos Automotores;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;Fabricação de Peças e Acessórios para Os Sistemas de Marcha e Transmissão de Veículos Automotores;;14;;;;;;2025;Outubro
24.666666666666668;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;Fabricação de Peças e Acessórios para Veículos Automotores não Especificados Anteriormente;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;Fabricação de Peças e Acessórios para Veículos Automotores não Especificados Anteriormente;;4;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Fabricação de Peças e Acessórios para Veículos Automotores;Fabricação de Peças e Acessórios para Veículos Automotores não Especificados Anteriormente;;38;24.0;14;815;0.017478152309612985;24.666666666666668;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Recondicionamento e Recuperação de Motores para Veículos Automotores;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Recondicionamento e Recuperação de Motores para Veículos Automotores;Recondicionamento e Recuperação de Motores para Veículos Automotores;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Fabricação de Veículos Automotores, Reboques e Carrocerias;Recondicionamento e Recuperação de Motores para Veículos Automotores;Recondicionamento e Recuperação de Motores para Veículos Automotores;;8;;;;;;2025;Outubro
4;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Impressão e Reprodução de Gravações;;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Impressão e Reprodução de Gravações;Atividade de Impressão;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Impressão e Reprodução de Gravações;Atividade de Impressão;Impressão de Jornais, Livros, Revistas e Outras Publicações Periódicas;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Impressão e Reprodução de Gravações;Atividade de Impressão;Impressão de Jornais, Livros, Revistas e Outras Publicações Periódicas;;3;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Impressão e Reprodução de Gravações;Atividade de Impressão;Impressão de Materiais para Outros Usos;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Impressão e Reprodução de Gravações;Atividade de Impressão;Impressão de Materiais para Outros Usos;;4;;;;;;2025;Outubro
4;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Impressão e Reprodução de Gravações;Serviços de Pré-Impressão e Acabamentos Gráficos;;;;;;;;;2025;Outubro
4;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Impressão e Reprodução de Gravações;Serviços de Pré-Impressão e Acabamentos Gráficos;Serviços de Pré-Impressão;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Impressão e Reprodução de Gravações;Serviços de Pré-Impressão e Acabamentos Gráficos;Serviços de Pré-Impressão;;1;1.0;0;5;0;4;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Instalação de Máquinas e Equipamentos;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Instalação de Máquinas e Equipamentos;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Instalação de Máquinas e Equipamentos;;;10;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Instalação de Máquinas e Equipamentos;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Instalação de Máquinas e Equipamentos;;;1;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Manutenção e Reparação de Máquinas e Equipamentos;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Manutenção e Reparação de Máquinas e Equipamentos;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Manutenção e Reparação de Máquinas e Equipamentos;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Manutenção e Reparação de Máquinas e Equipamentos;;;7;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Manutenção e Reparação de Máquinas e Equipamentos;;;1;0.0;1;4;0.33333333333333331;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Manutenção e Reparação de Máquinas e Equipamentos;;;12;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Manutenção e Reparação de Máquinas e Equipamentos;;;7;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Manutenção e Reparação de Máquinas e Equipamentos;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Manutenção e Reparação de Máquinas e Equipamentos;;;2;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Manutenção, Reparação e Instalação de Máquinas e Equipamentos;Manutenção e Reparação de Máquinas e Equipamentos;;;1;0.0;1;14;0.076923076923076927;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Metalurgia;;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Metalurgia;Fundição;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Metalurgia;Fundição;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Metalurgia;Fundição;;;1;;;;;;2025;Outubro
10;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Preparação de Couros e Fabricação de Artefatos de Couro, Artigos para Viagem e Calçados;;;;;;;;;;2025;Outubro
10;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Preparação de Couros e Fabricação de Artefatos de Couro, Artigos para Viagem e Calçados;Curtimento e Outras Preparações de Couro;;;;;;;;;2025;Outubro
10;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Preparação de Couros e Fabricação de Artefatos de Couro, Artigos para Viagem e Calçados;Curtimento e Outras Preparações de Couro;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Preparação de Couros e Fabricação de Artefatos de Couro, Artigos para Viagem e Calçados;Curtimento e Outras Preparações de Couro;;;5;3.0;2;40;0.052631578947368418;10;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Preparação de Couros e Fabricação de Artefatos de Couro, Artigos para Viagem e Calçados;Fabricação de Calçados;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Preparação de Couros e Fabricação de Artefatos de Couro, Artigos para Viagem e Calçados;Fabricação de Calçados;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias de Transformação;Preparação de Couros e Fabricação de Artefatos de Couro, Artigos para Viagem e Calçados;Fabricação de Calçados;;;1;;;;;;2025;Outubro
14;Botucatu;Indústria;Indústria geral;Indústrias Extrativas;;;;;;;;;;;2025;Outubro
14;Botucatu;Indústria;Indústria geral;Indústrias Extrativas;Extração de Minerais Não-Metálicos;;;;;;;;;;2025;Outubro
14;Botucatu;Indústria;Indústria geral;Indústrias Extrativas;Extração de Minerais Não-Metálicos;Extração de Pedra, Areia e Argila;;;;;;;;;2025;Outubro
14;Botucatu;Indústria;Indústria geral;Indústrias Extrativas;Extração de Minerais Não-Metálicos;Extração de Pedra, Areia e Argila;;;;;;;;;2025;Outubro
;Botucatu;Indústria;Indústria geral;Indústrias Extrativas;Extração de Minerais Não-Metálicos;Extração de Pedra, Areia e Argila;;;2;2.0;0;59;0;14;2025;Outubro
13.4375;Botucatu;Construção;;;;;;;;;;;;;2025;Outubro
13.4375;Botucatu;Construção;Construção;;;;;;;;;;;;2025;Outubro
13.4375;Botucatu;Construção;Construção;Construção;;;;;;;;;;;2025;Outubro
10.333333333333334;Botucatu;Construção;Construção;Construção;Construção de Edifícios;;;;;;;;;;2025;Outubro
11.022727272727273;Botucatu;Construção;Construção;Construção;Construção de Edifícios;Construção de Edifícios;;;;;;;;;2025;Outubro
11.022727272727273;Botucatu;Construção;Construção;Construção;Construção de Edifícios;Construção de Edifícios;;;;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Construção de Edifícios;Construção de Edifícios;;;34;44.0;-10;374;-0.026041666666666668;11.022727272727273;2025;Outubro
2.75;Botucatu;Construção;Construção;Construção;Construção de Edifícios;Incorporação de Empreendimentos Imobiliários;;;;;;;;;2025;Outubro
2.75;Botucatu;Construção;Construção;Construção;Construção de Edifícios;Incorporação de Empreendimentos Imobiliários;;;;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Construção de Edifícios;Incorporação de Empreendimentos Imobiliários;;;17;4.0;13;87;0.17567567567567569;2.75;2025;Outubro
33.142857142857146;Botucatu;Construção;Construção;Construção;Obras de Infra-Estrutura;;;;;;;;;;2025;Outubro
19.2;Botucatu;Construção;Construção;Construção;Obras de Infra-Estrutura;Construção de Outras Obras de Infra-Estrutura;;;;;;;;;2025;Outubro
19.2;Botucatu;Construção;Construção;Construção;Obras de Infra-Estrutura;Construção de Outras Obras de Infra-Estrutura;;;;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Obras de Infra-Estrutura;Construção de Outras Obras de Infra-Estrutura;;;2;5.0;-3;18;-0.14285714285714285;19.2;2025;Outubro
96;Botucatu;Construção;Construção;Construção;Obras de Infra-Estrutura;Construção de Rodovias, Ferrovias, Obras Urbanas e Obras de Arte Especiais;;;;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Obras de Infra-Estrutura;Construção de Rodovias, Ferrovias, Obras Urbanas e Obras de Arte Especiais;;;;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Obras de Infra-Estrutura;Construção de Rodovias, Ferrovias, Obras Urbanas e Obras de Arte Especiais;;;13;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Obras de Infra-Estrutura;Construção de Rodovias, Ferrovias, Obras Urbanas e Obras de Arte Especiais;;;;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Obras de Infra-Estrutura;Construção de Rodovias, Ferrovias, Obras Urbanas e Obras de Arte Especiais;;;0;1.0;-1;96;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Obras de Infra-Estrutura;Construção de Rodovias, Ferrovias, Obras Urbanas e Obras de Arte Especiais;;;;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Obras de Infra-Estrutura;Construção de Rodovias, Ferrovias, Obras Urbanas e Obras de Arte Especiais;;;3;0.0;3;9;0.5;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Obras de Infra-Estrutura;Obras de Infra-Estrutura para Energia Elétrica, Telecomunicações, água, Esgoto e Transporte por Dutos;;;;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Obras de Infra-Estrutura;Obras de Infra-Estrutura para Energia Elétrica, Telecomunicações, água, Esgoto e Transporte por Dutos;;;;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Obras de Infra-Estrutura;Obras de Infra-Estrutura para Energia Elétrica, Telecomunicações, água, Esgoto e Transporte por Dutos;;;1;;;;;;2025;Outubro
40;Botucatu;Construção;Construção;Construção;Obras de Infra-Estrutura;Obras de Infra-Estrutura para Energia Elétrica, Telecomunicações, água, Esgoto e Transporte por Dutos;;;;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Obras de Infra-Estrutura;Obras de Infra-Estrutura para Energia Elétrica, Telecomunicações, água, Esgoto e Transporte por Dutos;;;1;1.0;0;96;0;40;2025;Outubro
13.631578947368421;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;;;;;;;;;;2025;Outubro
17.6;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Demolição e Preparação do Terreno;;;;;;;;;2025;Outubro
17.6;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Demolição e Preparação do Terreno;;;;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Demolição e Preparação do Terreno;;;9;5.0;4;110;0.037735849056603772;17.6;2025;Outubro
;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Demolição e Preparação do Terreno;;;;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Demolição e Preparação do Terreno;;;1;;;;;;2025;Outubro
10.833333333333334;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Instalações Elétricas, Hidráulicas e Outras Instalações em Construções;;;;;;;;;2025;Outubro
11.304347826086957;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Instalações Elétricas, Hidráulicas e Outras Instalações em Construções;;;;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Instalações Elétricas, Hidráulicas e Outras Instalações em Construções;;;1;23.0;-22;107;-0.17054263565891473;11.304347826086957;2025;Outubro
;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Instalações Elétricas, Hidráulicas e Outras Instalações em Construções;;;;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Instalações Elétricas, Hidráulicas e Outras Instalações em Construções;;;5;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Instalações Elétricas, Hidráulicas e Outras Instalações em Construções;;;6;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Instalações Elétricas, Hidráulicas e Outras Instalações em Construções;;;1;1.0;0;13;0;0;2025;Outubro
;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Instalações Elétricas, Hidráulicas e Outras Instalações em Construções;;;;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Instalações Elétricas, Hidráulicas e Outras Instalações em Construções;;;0;1.0;7;0.16666666666666666;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Instalações Elétricas, Hidráulicas e Outras Instalações em Construções;;;2;;;;;;2025;Outubro
2.9166666666666665;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Obras de Acabamento;;;;;;;;;2025;Outubro
2.9166666666666665;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Obras de Acabamento;;;;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Obras de Acabamento;;;5;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Obras de Acabamento;;;1;0.0;1;10;0.1111111111111111;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Obras de Acabamento;;;2;3.0;-1;35;-0.027777777777777776;3.6666666666666665;2025;Outubro
;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Obras de Acabamento;;;3;4.0;27;-0.035714285714285712;2.25;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Obras de Acabamento;;;0;3.0;30;0.1111111111111111;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Obras de Acabamento;;;1;5.0;-4;22;-0.15384615384615385;3;2025;Outubro
24.625;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Outros Serviços Especializados para Construção;;;;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Outros Serviços Especializados para Construção;;;;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Outros Serviços Especializados para Construção;;;5;;;;;;2025;Outubro
24.625;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Outros Serviços Especializados para Construção;;;;;;;;;2025;Outubro
;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Outros Serviços Especializados para Construção;;;7;3.0;4;119;0.034782608695652174;2.3333333333333335;2025;Outubro
;Botucatu;Construção;Construção;Construção;Serviços Especializados para Construção;Outros Serviços Especializados para Construção;;;0;13.0;-13;29;-0.30952380952380953;29.76923076923077;2025;Outubro
14.460144927536232;Botucatu;Comércio;;;;;;;;;;;;;2025;Outubro
14.460144927536232;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;;;;;;;;;;;;2025;Outubro
14.460144927536232;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;;;;;;;;;;;2025;Outubro
17.69811320754717;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;;;;;;;;;;2025;Outubro
25.8;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio de Peças e Acessórios para Veículos Automotores;;;;;;;;;2025;Outubro
25.8;Botucatu;Comércio;Comércio, reparação de veículos automotores e motocicletas;Comércio, Reparação de Veículos Automotores e Motocicletas;Comércio e Reparação de Veículos Automotores e Motocicletas;Comércio de Peças e Acessórios para Veículos Automotores;;;;;;;;;2025;Outubro
